id	drug_S	action	cyp	drug_T	class	atc5_S	atc5_T
14510	telithromycin	enhances	3A457	erythromycin	D	J01FA15	J01FA01
14511	telithromycin	enhances	3A457	escitalopram	D	J01FA15	N06AB10
14515	telithromycin	enhances	3A457	fentanyl	D	J01FA15	N01AH01
14518	telithromycin	enhances	3A457	haloperidol	D	J01FA15	N05AD01
14522	telithromycin	enhances	3A457	imatinib	D	J01FA15	L01XE01
14535	telithromycin	enhances	3A457	lovastatin	D	J01FA15	C10AA02
14537	telithromycin	enhances	3A457	methadone	D	J01FA15	N07BC02
14538	telithromycin	enhances	3A457	midazolam	D	J01FA15	N05CD08
14549	telithromycin	enhances	3A457	ondansetron	D	J01FA15	A04AA01
14552	telithromycin	enhances	3A457	paclitaxel	B	J01FA15	L01CD01
14559	telithromycin	enhances	3A457	pimozide	D	J01FA15	N05AG02
14564	telithromycin	enhances	3A457	quetiapine	D	J01FA15	N05AH04
14565	telithromycin	enhances	3A457	quinidine	D	J01FA15	C01BA01
14566	telithromycin	enhances	3A457	quinine	D	J01FA15	P01BC01
14569	telithromycin	enhances	3A457	rilpivirine	D	J01FA15	J05AG05
14570	telithromycin	enhances	3A457	risperidone	D	J01FA15	N05AX08
14571	telithromycin	enhances	3A457	ritonavir	D	J01FA15	J05AE03
14578	telithromycin	enhances	3A457	salmeterol	D	J01FA15	R03AC12
14579	telithromycin	enhances	3A457	saquinavir	D	J01FA15	J05AE01
14583	telithromycin	enhances	3A457	simvastatin	D	J01FA15	C10AA01
14584	telithromycin	enhances	3A457	sirolimus	D	J01FA15	L04AA10
14586	telithromycin	enhances	3A457	sorafenib	D	J01FA15	L01XE05
14587	telithromycin	enhances	3A457	sunitinib	D	J01FA15	L01XE04
14589	telithromycin	enhances	3A457	tacrolimus	D	J01FA15	L04AD02
14591	telithromycin	enhances	3A457	tamoxifen	D	J01FA15	L02BA01
14593	telithromycin	enhances	3A457	telaprevir	D	J01FA15	J05AP02
14594	telithromycin	enhances	3A457	temsirolimus	D	J01FA15	L01EG01
14599	telithromycin	enhances	3A457	tolvaptan	D	J01FA15	C03XA01
14601	telithromycin	enhances	3A457	trazodone	D	J01FA15	N06AX05
14602	telithromycin	enhances	3A457	triazolam	D	J01FA15	N05CD05
14604	telithromycin	enhances	3A457	vandetanib	D	J01FA15	L01EX04
14605	telithromycin	enhances	3A457	vardenafil	D	J01FA15	G04BE09
14609	telithromycin	enhances	3A457	venlafaxine	D	J01FA15	N06AX16
14612	telithromycin	enhances	3A457	vincristine	D	J01FA15	L01CA02
14614	telithromycin	enhances	3A457	voriconazole	D	J01FA15	J02AC03
14616	telithromycin	enhances	3A457	ziprasidone	D	J01FA15	N05AE04
14809	terbinafine	enhances	2D6	flecainide	C	D01BA02	C01BC04
14822	terbinafine	enhances	2D6	nortriptyline	B	D01BA02	N06AA10
14837	terbinafine	enhances	2D6	risperidone	C	D01BA02	N05AX08
14840	terbinafine	enhances	2D6	tamoxifen	D	D01BA02	L02BA01
14898	thiotepa	enhances	2B6	bupropion	C	L01AC01	N06AX12
14900	thiotepa	enhances	2B6	cyclophosphamide	D	L01AC01	L01AA01
14902	thiotepa	enhances	2B6	ifosfamide	D	L01AC01	L01AA06
14922	ticlopidine	enhances	2B6	bupropion	B	B01AC05	N06AX12
14931	ticlopidine	enhances	2B6,2C19	clobazam	B	B01AC05	N05BA09
14946	ticlopidine	enhances	1A2,2D6	duloxetine	C	B01AC05	N06AX21
14956	ticlopidine	enhances	1A2,2D6	fluvoxamine	C	B01AC05	N06AB08
14962	ticlopidine	enhances	2C19	indometacin	C	B01AC05	M01AB01
14977	ticlopidine	enhances	1A2	nabumetone	C	B01AC05	M01AX01
14978	ticlopidine	enhances	1A2	naproxen	C	B01AC05	M01AE02
14997	ticlopidine	enhances	2C19	phenytoin	B	B01AC05	N03AB02
15023	ticlopidine	enhances	1A2	theophylline	B	B01AC05	R03DA04
15026	ticlopidine	enhances	1A2	tizanidine	B	B01AC05	M03BX02
15033	ticlopidine	enhances	2C19,2D6	venlafaxine	C	B01AC05	N06AX16
15037	ticlopidine	enhances	1A2,2C19	warfarin	C	B01AC05	B01AA03
15076	topiramate	enhances	2C19	amitriptyline	B	N03AX11	N06AA09
15081	topiramate	enhances	2C19	citalopram	C	N03AX11	N06AB04
15088	topiramate	enhances	2C19	escitalopram	C	N03AX11	N06AB10
15104	topiramate	enhances	2C19	phenobarbital	B	N03AX11	N03AA02
15105	topiramate	enhances	2C19	phenytoin	B	N03AX11	N03AB02
15791	verapamil	enhances	3A457	alfentanil	B	C08DA01	N01AH02
15792	verapamil	enhances	3A457	alprazolam	C	C08DA01	N05BA12
15795	verapamil	enhances	3A457	apixaban	B	C08DA01	B01AF02
15799	verapamil	enhances	3A457	atorvastatin	C	C08DA01	C10AA05
15806	verapamil	enhances	3A457	caffeine	B	C08DA01	N06BC01
15814	verapamil	enhances	3A457	clarithromycin	C	C08DA01	J01FA09
15822	verapamil	enhances	3A457	cyclosporine	B	C08DA01	L04AD01
15828	verapamil	enhances	3A457	diazepam	B	C08DA01	N05BA01
15829	verapamil	enhances	3A457	diltiazem	B	C08DA01	C08DB01
15836	verapamil	enhances	3A457	eplerenone	C	C08DA01	C03DA04
15843	verapamil	enhances	3A457	fentanyl	C	C08DA01	N01AH01
15850	verapamil	enhances	3A457	imatinib	B	C08DA01	L01XE01
15852	verapamil	enhances	3A457	indinavir	B	C08DA01	J05AE02
15863	verapamil	enhances	3A457	lovastatin	C	C08DA01	C10AA02
15865	verapamil	enhances	3A457	methadone	B	C08DA01	N07BC02
15866	verapamil	enhances	3A457	midazolam	C	C08DA01	N05CD08
15880	verapamil	enhances	3A457	paclitaxel	B	C08DA01	L01CD01
15891	verapamil	enhances	3A457	propranolol	D	C08DA01	C07AA05
15893	verapamil	enhances	3A457	quinidine	B	C08DA01	C01BA01
15899	verapamil	enhances	3A457	ritonavir	B	C08DA01	J05AE03
15901	verapamil	enhances	3A457	roflumilast	B	C08DA01	R03DX07
15907	verapamil	enhances	3A457	saquinavir	B	C08DA01	J05AE01
15911	verapamil	enhances	3A457	simvastatin	C	C08DA01	C10AA01
15912	verapamil	enhances	3A457	sirolimus	C	C08DA01	L04AA10
15917	verapamil	enhances	3A457	tacrolimus	B	C08DA01	L04AD02
15923	verapamil	enhances	3A457	temsirolimus	C	C08DA01	L01EG01
15928	verapamil	enhances	3A457	tolvaptan	C	C08DA01	C03XA01
15931	verapamil	enhances	3A457	triazolam	C	C08DA01	N05CD05
15940	verapamil	enhances	3A457	vincristine	A	C08DA01	L01CA02
15942	verapamil	enhances	3A457	voriconazole	B	C08DA01	J02AC03
15947	voriconazole	enhances	3A457	abiraterone	D	J02AC03	L02BX03
15950	voriconazole	enhances	3A457	alfentanil	D	J02AC03	N01AH02
15951	voriconazole	enhances	3A457	alprazolam	D	J02AC03	N05BA12
15952	voriconazole	enhances	2C19,2C9,3A457	amitriptyline	D	J02AC03	N06AA09
15953	voriconazole	enhances	3A457	amlodipine	C	J02AC03	C08CA01
15954	voriconazole	enhances	3A457	apixaban	D	J02AC03	B01AF02
15959	voriconazole	enhances	2C19	atomoxetine	D	J02AC03	N06BA09
15960	voriconazole	enhances	3A457	atorvastatin	D	J02AC03	C10AA05
15977	voriconazole	enhances	2C19	chloramphenicol	C	J02AC03	J01BA01
15979	voriconazole	enhances	3A457	cilostazol	D	J02AC03	B01AC23
15981	voriconazole	enhances	2C19,3A457	citalopram	D	J02AC03	N06AB04
15982	voriconazole	enhances	3A457	clarithromycin	D	J02AC03	J01FA09
15983	voriconazole	enhances	2B6,2C19	clobazam	D	J02AC03	N05BA09
15984	voriconazole	enhances	2C19	clomipramine	D	J02AC03	N06AA04
15987	voriconazole	enhances	3A457	cocaine	D	J02AC03	N01BC01
15993	voriconazole	enhances	3A457	cyclosporine	D	J02AC03	L04AD01
15999	voriconazole	enhances	2C19,3A457	diazepam	D	J02AC03	N05BA01
16001	voriconazole	enhances	3A457	diltiazem	B	J02AC03	C08DB01
16002	voriconazole	enhances	3A457	docetaxel	D	J02AC03	L01CD02
16004	voriconazole	enhances	3A457	domperidone	D	J02AC03	A03FA03
16006	voriconazole	enhances	2B6	efavirenz	B	J02AC03	J05AG03
16009	voriconazole	enhances	3A457	eplerenone	D	J02AC03	C03DA04
16010	voriconazole	enhances	3A457	ergotamine	D	J02AC03	N02CA02
16011	voriconazole	enhances	3A457	erythromycin	D	J02AC03	J01FA01
16012	voriconazole	enhances	2C19,3A457	escitalopram	D	J02AC03	N06AB10
16013	voriconazole	enhances	2C19,3A457	esomeprazole	B	J02AC03	A02BC05
16015	voriconazole	enhances	3A457	felodipine	B	J02AC03	C08CA02
16016	voriconazole	enhances	3A457	fentanyl	D	J02AC03	N01AH01
16019	voriconazole	enhances	2C9	fluoxetine	D	J02AC03	N06AB03
16021	voriconazole	enhances	2C9	glimepiride	B	J02AC03	A10BB12
16022	voriconazole	enhances	2C9	glipizide	B	J02AC03	A10BB07
16023	voriconazole	enhances	2C9	glyburide	B	J02AC03	A10BB01
16024	voriconazole	enhances	3A457	haloperidol	D	J02AC03	N05AD01
16031	voriconazole	enhances	3A457	imatinib	D	J02AC03	L01XE01
16032	voriconazole	enhances	2C19	imipramine	D	J02AC03	N06AA02
16043	voriconazole	enhances	2C19,3A457	lansoprazole	B	J02AC03	A02BC03
16045	voriconazole	enhances	3A457	lercanidipine	B	J02AC03	C08CA13
16052	voriconazole	enhances	3A457	lovastatin	D	J02AC03	C10AA02
16054	voriconazole	enhances	2C9	meloxicam	B	J02AC03	M01AC06
16057	voriconazole	enhances	2B6,3A457	methadone	D	J02AC03	N07BC02
16059	voriconazole	enhances	3A457	midazolam	D	J02AC03	N05CD08
16063	voriconazole	enhances	2C9	naproxen	B	J02AC03	M01AE02
16068	voriconazole	enhances	3A457	nifedipine	B	J02AC03	C08CA05
16070	voriconazole	enhances	3A457	nisoldipine	B	J02AC03	C08CA07
16071	voriconazole	enhances	3A457	nitrendipine	B	J02AC03	C08CA08
16074	voriconazole	enhances	2C19,3A457	omeprazole	B	J02AC03	A02BC01
16075	voriconazole	enhances	3A457	ondansetron	D	J02AC03	A04AA01
16078	voriconazole	enhances	3A457	paclitaxel	B	J02AC03	L01CD01
16082	voriconazole	enhances	2C19,3A457	pantoprazole	B	J02AC03	A02BC02
16084	voriconazole	enhances	2C19	phenobarbital	D	J02AC03	N03AA02
16085	voriconazole	enhances	2C19,2C9	phenytoin	D	J02AC03	N03AB02
16087	voriconazole	enhances	3A457	pimozide	D	J02AC03	N05AG02
16096	voriconazole	enhances	3A457	quetiapine	D	J02AC03	N05AH04
16097	voriconazole	enhances	3A457	quinidine	D	J02AC03	C01BA01
16098	voriconazole	enhances	3A457	quinine	D	J02AC03	P01BC01
16101	voriconazole	enhances	3A457	rilpivirine	D	J02AC03	J05AG05
16102	voriconazole	enhances	3A457	risperidone	D	J02AC03	N05AX08
16103	voriconazole	enhances	3A457	ritonavir	D	J02AC03	J05AE03
16104	voriconazole	enhances	3A457	rivaroxaban	B	J02AC03	B01AF01
16111	voriconazole	enhances	3A457	salmeterol	D	J02AC03	R03AC12
16112	voriconazole	enhances	3A457	saquinavir	D	J02AC03	J05AE01
16117	voriconazole	enhances	3A457	simvastatin	D	J02AC03	C10AA01
16118	voriconazole	enhances	3A457	sirolimus	D	J02AC03	L04AA10
16120	voriconazole	enhances	2B6,3A457	sorafenib	D	J02AC03	L01XE05
16121	voriconazole	enhances	3A457	sunitinib	D	J02AC03	L01XE04
16124	voriconazole	enhances	3A457	tacrolimus	D	J02AC03	L04AD02
16126	voriconazole	enhances	2C9,3A457	tamoxifen	D	J02AC03	L02BA01
16128	voriconazole	enhances	3A457	telaprevir	D	J02AC03	J05AP02
16129	voriconazole	enhances	3A457	telithromycin	D	J02AC03	J01FA15
16130	voriconazole	enhances	3A457	temsirolimus	D	J02AC03	L01EG01
16138	voriconazole	enhances	2C9	torasemide	D	J02AC03	C03CA04
16140	voriconazole	enhances	3A457	trazodone	D	J02AC03	N06AX05
16141	voriconazole	enhances	3A457	triazolam	D	J02AC03	N05CD05
16144	voriconazole	enhances	3A457	vandetanib	D	J02AC03	L01EX04
16145	voriconazole	enhances	3A457	vardenafil	D	J02AC03	G04BE09
16149	voriconazole	enhances	2C19,2C9,3A457	venlafaxine	D	J02AC03	N06AX16
16150	voriconazole	enhances	3A457	verapamil	B	J02AC03	C08DA01
16152	voriconazole	enhances	3A457	vincristine	D	J02AC03	L01CA02
16154	voriconazole	enhances	2C19,2C9	warfarin	C	J02AC03	B01AA03
16157	voriconazole	enhances	3A457	ziprasidone	D	J02AC03	N05AE04
16163	wort	reduces	3A457	alfentanil	B	ZZZZZ10	N01AH02
16164	wort	reduces	3A457	alprazolam	B	ZZZZZ10	N05BA12
16165	wort	reduces	2C19,2C9,3A457	amitriptyline	D	ZZZZZ10	N06AA09
16166	wort	reduces	3A457	amlodipine	B	ZZZZZ10	C08CA01
16167	wort	reduces	3A457	apixaban	B	ZZZZZ10	B01AF02
16169	wort	reduces	3A457	aripiprazole	C	ZZZZZ10	N05AX12
16172	wort	reduces	3A457	atorvastatin	B	ZZZZZ10	C10AA05
16184	wort	reduces	3A457	carbamazepine	D	ZZZZZ10	N03AF01
16194	wort	reduces	2C19,3A457	citalopram	D	ZZZZZ10	N06AB04
16196	wort	reduces	2C19,3A457	clobazam	B	ZZZZZ10	N05BA09
16197	wort	reduces	2C19	clomipramine	D	ZZZZZ10	N06AA04
16205	wort	reduces	2C19	cyclophosphamide	D	ZZZZZ10	L01AA01
16206	wort	reduces	3A457	cyclosporine	D	ZZZZZ10	L04AD01
16213	wort	reduces	2C19,3A457	diazepam	B	ZZZZZ10	N05BA01
16214	wort	reduces	2C9	diclofenac	B	ZZZZZ10	M01AB05
16215	wort	reduces	3A457	diltiazem	B	ZZZZZ10	C08DB01
16216	wort	reduces	3A457	docetaxel	D	ZZZZZ10	L01CD02
16224	wort	reduces	3A457	eplerenone	D	ZZZZZ10	C03DA04
16227	wort	reduces	2C19,3A457	escitalopram	D	ZZZZZ10	N06AB10
16229	wort	reduces	3A457	estradiol	D	ZZZZZ10	G03CA03
16230	wort	reduces	3A457	felodipine	B	ZZZZZ10	C08CA02
16231	wort	reduces	3A457	fentanyl	D	ZZZZZ10	N01AH01
16234	wort	reduces	2C9	fluoxetine	D	ZZZZZ10	N06AB03
16236	wort	reduces	2C9	glimepiride	B	ZZZZZ10	A10BB12
16237	wort	reduces	2C9	glipizide	B	ZZZZZ10	A10BB07
16245	wort	reduces	3A457	imatinib	D	ZZZZZ10	L01XE01
16246	wort	reduces	2C19	imipramine	D	ZZZZZ10	N06AA02
16248	wort	reduces	3A457	indinavir	D	ZZZZZ10	J05AE02
16251	wort	reduces	3A457	irinotecan	D	ZZZZZ10	L01CE02
16253	wort	reduces	3A457	ivabradine	B	ZZZZZ10	C01EB17
16258	wort	reduces	3A457	lercanidipine	B	ZZZZZ10	C08CA13
16265	wort	reduces	3A457	lovastatin	B	ZZZZZ10	C10AA02
16269	wort	reduces	3A457	methadone	D	ZZZZZ10	N07BC02
16271	wort	reduces	3A457	midazolam	B	ZZZZZ10	N05CD08
16277	wort	reduces	2C19,3A457	nelfinavir	D	ZZZZZ10	J05AE04
16279	wort	reduces	3A457	nevirapine	D	ZZZZZ10	J05AG01
16280	wort	reduces	3A457	nifedipine	B	ZZZZZ10	C08CA05
16283	wort	reduces	3A457	nitrendipine	B	ZZZZZ10	C08CA08
16286	wort	reduces	2C19,3A457	omeprazole	B	ZZZZZ10	A02BC01
16290	wort	reduces	3A457	paclitaxel	B	ZZZZZ10	L01CD01
16312	wort	reduces	3A457	rilpivirine	D	ZZZZZ10	J05AG05
16314	wort	reduces	3A457	ritonavir	D	ZZZZZ10	J05AE03
16315	wort	reduces	3A457	rivaroxaban	C	ZZZZZ10	B01AF01
16323	wort	reduces	3A457	saquinavir	D	ZZZZZ10	J05AE01
16325	wort	reduces	3A457	sildenafil	B	ZZZZZ10	G04BE03
16327	wort	reduces	3A457	simvastatin	B	ZZZZZ10	C10AA01
16328	wort	reduces	3A457	sirolimus	D	ZZZZZ10	L04AA10
16330	wort	reduces	3A457	sorafenib	B	ZZZZZ10	L01XE05
16331	wort	reduces	3A457	sunitinib	D	ZZZZZ10	L01XE04
16334	wort	reduces	3A457	tacrolimus	D	ZZZZZ10	L04AD02
16340	wort	reduces	3A457	temsirolimus	D	ZZZZZ10	L01EG01
16347	wort	reduces	3A457	tolvaptan	D	ZZZZZ10	C03XA01
16350	wort	reduces	3A457	trazodone	D	ZZZZZ10	N06AX05
16351	wort	reduces	3A457	triazolam	B	ZZZZZ10	N05CD05
16354	wort	reduces	3A457	vandetanib	D	ZZZZZ10	L01EX04
16359	wort	reduces	2C19,2C9,3A457	venlafaxine	D	ZZZZZ10	N06AX16
16360	wort	reduces	3A457	verapamil	B	ZZZZZ10	C08DA01
16362	wort	reduces	3A457	vincristine	D	ZZZZZ10	L01CA02
16364	wort	reduces	2C19,2C9,3A457	voriconazole	B	ZZZZZ10	J02AC03
16365	wort	reduces	2C19,2C9	warfarin	D	ZZZZZ10	B01AA03
16369	wort	reduces	3A457	zolpidem	B	ZZZZZ10	N05CF02
16403	zafirlukast	enhances	2C9	warfarin	B	R03DC01	B01AA03
